city;measurement;time;type;stat;kind;radar;speed
Egiertowo;3;noc;Osobowe;Max;fotoradar;FALSE;88
Gniechowice;3;noc;Osobowe;Max;fotoradar;FALSE;87
Jedlińsk;3;noc;Osobowe;Max;fotoradar;FALSE;187
Kleczanów;3;noc;Osobowe;Max;fotoradar;FALSE;113
Kozienice;3;noc;Osobowe;Max;fotoradar;FALSE;74
Kraczkowa;3;noc;Osobowe;Max;fotoradar;FALSE;145
Libidza;3;noc;Osobowe;Max;fotoradar;FALSE;147
Lubień;3;noc;Osobowe;Max;fotoradar;FALSE;90
Lubliniec;3;noc;Osobowe;Max;fotoradar;FALSE;107
Łąck;3;noc;Osobowe;Max;fotoradar;FALSE;72
Łuszczów Pierwszy;3;noc;Osobowe;Max;fotoradar;FALSE;130
Małkowo;3;noc;Osobowe;Max;fotoradar;FALSE;107
Mniów;3;noc;Osobowe;Max;fotoradar;FALSE;108
Mokrzeszów;3;noc;Osobowe;Max;fotoradar;FALSE;106
Nowa Wieś;3;noc;Osobowe;Max;fotoradar;FALSE;87
Nowy Targ;3;noc;Osobowe;Max;fotoradar;FALSE;98
Ojrzeń;3;noc;Osobowe;Max;fotoradar;FALSE;95
Opatów;3;noc;Osobowe;Max;fotoradar;FALSE;99
Ostrów Wielkopolski;3;noc;Osobowe;Max;fotoradar;FALSE;80
Ostrówek;3;noc;Osobowe;Max;fotoradar;FALSE;94
Ożarów;3;noc;Osobowe;Max;fotoradar;FALSE;106
Pawłowice;3;noc;Osobowe;Max;fotoradar;FALSE;126
Polichna;3;noc;Osobowe;Max;fotoradar;FALSE;55
Przasnysz;3;noc;Osobowe;Max;fotoradar;FALSE;94
Przerzeczyn Zdrój;3;noc;Osobowe;Max;fotoradar;FALSE;93
Przytoczno;3;noc;Osobowe;Max;fotoradar;FALSE;95
Samborowo;3;noc;Osobowe;Max;fotoradar;FALSE;135
Sławno;3;noc;Osobowe;Max;fotoradar;FALSE;117
Słupca;3;noc;Osobowe;Max;fotoradar;FALSE;96
Smolice;3;noc;Osobowe;Max;fotoradar;FALSE;114
Wilczowola;3;noc;Osobowe;Max;fotoradar;FALSE;87
Zbydniów;3;noc;Osobowe;Max;fotoradar;FALSE;91
Żarnowo Drugie;3;noc;Osobowe;Max;fotoradar;FALSE;90
Żukowo;3;noc;Osobowe;Max;fotoradar;FALSE;98
Aleksandrów;3;noc;Dostawcze;Max;fotoradar;FALSE;104
Boćki;3;noc;Dostawcze;Max;fotoradar;FALSE;61
Bratian;3;noc;Dostawcze;Max;fotoradar;FALSE;88
Cielcza;3;noc;Dostawcze;Max;fotoradar;FALSE;108
Czerwińsk nad Wisłą;3;noc;Dostawcze;Max;fotoradar;FALSE;103
Domaradz;3;noc;Dostawcze;Max;fotoradar;FALSE;117
Egiertowo;3;noc;Dostawcze;Max;fotoradar;FALSE;77
Gniechowice;3;noc;Dostawcze;Max;fotoradar;FALSE;76
Jedlińsk;3;noc;Dostawcze;Max;fotoradar;FALSE;155
Kleczanów;3;noc;Dostawcze;Max;fotoradar;FALSE;111
Kozienice;3;noc;Dostawcze;Max;fotoradar;FALSE;60
Kraczkowa;3;noc;Dostawcze;Max;fotoradar;FALSE;115
Libidza;3;noc;Dostawcze;Max;fotoradar;FALSE;115
Lubień;3;noc;Dostawcze;Max;fotoradar;FALSE;97
Lubliniec;3;noc;Dostawcze;Max;fotoradar;FALSE;129
Łąck;3;noc;Dostawcze;Max;fotoradar;FALSE;68
Łuszczów Pierwszy;3;noc;Dostawcze;Max;fotoradar;FALSE;105
Małkowo;3;noc;Dostawcze;Max;fotoradar;FALSE;103
Mniów;3;noc;Dostawcze;Max;fotoradar;FALSE;83
Mokrzeszów;3;noc;Dostawcze;Max;fotoradar;FALSE;85
Nowa Wieś;3;noc;Dostawcze;Max;fotoradar;FALSE;69
Nowy Targ;3;noc;Dostawcze;Max;fotoradar;FALSE;110
Ojrzeń;3;noc;Dostawcze;Max;fotoradar;FALSE;78
Opatów;3;noc;Dostawcze;Max;fotoradar;FALSE;99
Ostrów Wielkopolski;3;noc;Dostawcze;Max;fotoradar;FALSE;81
Ostrówek;3;noc;Dostawcze;Max;fotoradar;FALSE;81
Ożarów;3;noc;Dostawcze;Max;fotoradar;FALSE;85
Pawłowice;3;noc;Dostawcze;Max;fotoradar;FALSE;110
Polichna;3;noc;Dostawcze;Max;fotoradar;FALSE;55
Przasnysz;3;noc;Dostawcze;Max;fotoradar;FALSE;84
Przerzeczyn Zdrój;3;noc;Dostawcze;Max;fotoradar;FALSE;102
Przytoczno;3;noc;Dostawcze;Max;fotoradar;FALSE;91
Samborowo;3;noc;Dostawcze;Max;fotoradar;FALSE;66
Sławno;3;noc;Dostawcze;Max;fotoradar;FALSE;113
Słupca;3;noc;Dostawcze;Max;fotoradar;FALSE;91
Smolice;3;noc;Dostawcze;Max;fotoradar;FALSE;84
Wilczowola;3;noc;Dostawcze;Max;fotoradar;FALSE;62
Zbydniów;3;noc;Dostawcze;Max;fotoradar;FALSE;80
Żarnowo Drugie;3;noc;Dostawcze;Max;fotoradar;FALSE;78
Żukowo;3;noc;Dostawcze;Max;fotoradar;FALSE;95
Aleksandrów;3;noc;Ciężarowe;Max;fotoradar;FALSE;91
Boćki;3;noc;Ciężarowe;Max;fotoradar;FALSE;64
Bratian;3;noc;Ciężarowe;Max;fotoradar;FALSE;76
Cielcza;3;noc;Ciężarowe;Max;fotoradar;FALSE;89
Czerwińsk nad Wisłą;3;noc;Ciężarowe;Max;fotoradar;FALSE;78
Domaradz;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Egiertowo;3;noc;Ciężarowe;Max;fotoradar;FALSE;72
Gniechowice;3;noc;Ciężarowe;Max;fotoradar;FALSE;70
Jedlińsk;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Kleczanów;3;noc;Ciężarowe;Max;fotoradar;FALSE;86
Kozienice;3;noc;Ciężarowe;Max;fotoradar;FALSE;68
Kraczkowa;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Libidza;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Lubień;3;noc;Ciężarowe;Max;fotoradar;FALSE;80
Lubliniec;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Łąck;3;noc;Ciężarowe;Max;fotoradar;FALSE;69
Łuszczów Pierwszy;3;noc;Ciężarowe;Max;fotoradar;FALSE;75
Małkowo;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Mniów;3;noc;Ciężarowe;Max;fotoradar;FALSE;84
Mokrzeszów;3;noc;Ciężarowe;Max;fotoradar;FALSE;79
Nowa Wieś;3;noc;Ciężarowe;Max;fotoradar;FALSE;62
Nowy Targ;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Ojrzeń;3;noc;Ciężarowe;Max;fotoradar;FALSE;73
Opatów;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Ostrów Wielkopolski;3;noc;Ciężarowe;Max;fotoradar;FALSE;80
Ostrówek;3;noc;Ciężarowe;Max;fotoradar;FALSE;85
Ożarów;3;noc;Ciężarowe;Max;fotoradar;FALSE;64
Pawłowice;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Polichna;3;noc;Ciężarowe;Max;fotoradar;FALSE;50
Przasnysz;3;noc;Ciężarowe;Max;fotoradar;FALSE;73
Przerzeczyn Zdrój;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Przytoczno;3;noc;Ciężarowe;Max;fotoradar;FALSE;85
Samborowo;3;noc;Ciężarowe;Max;fotoradar;FALSE;68
Sławno;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Słupca;3;noc;Ciężarowe;Max;fotoradar;FALSE;88
Smolice;3;noc;Ciężarowe;Max;fotoradar;FALSE;92
Wilczowola;3;noc;Ciężarowe;Max;fotoradar;FALSE;74
Zbydniów;3;noc;Ciężarowe;Max;fotoradar;FALSE;78
Żarnowo Drugie;3;noc;Ciężarowe;Max;fotoradar;FALSE;78
Żukowo;3;noc;Ciężarowe;Max;fotoradar;FALSE;88
Aleksandrów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;88
Boćki;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;63
Bratian;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;74
Cielcza;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;90
Czerwińsk nad Wisłą;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;80
Domaradz;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;97
Egiertowo;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;65
Gniechowice;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;66
Jedlińsk;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;102
Kleczanów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;84
Kozienice;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;63
Kraczkowa;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;98
Libidza;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;96
Lubień;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;75
Lubliniec;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;93
Łąck;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;65
Łuszczów Pierwszy;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;72
Małkowo;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;76
Mniów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;86
Mokrzeszów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;75
Nowa Wieś;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;75
Nowy Targ;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;78
Ojrzeń;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;75
Opatów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;78
Ostrów Wielkopolski;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;77
Ostrówek;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;78
Ożarów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;82
Pawłowice;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;97
Polichna;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;41
Przasnysz;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;79
Przerzeczyn Zdrój;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;84
Przytoczno;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;77
Samborowo;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;80
Sławno;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;87
Słupca;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;77
Smolice;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;81
Wilczowola;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;65
Zbydniów;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;72
Żarnowo Drugie;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;90
Żukowo;3;noc;Ciężarowe z przyczepą i autobusy;Max;fotoradar;FALSE;75
Aleksandrów;3;noc;Jednoślady;Mean;fotoradar;FALSE;65
Boćki;3;noc;Jednoślady;Mean;fotoradar;FALSE;50
Bratian;3;noc;Jednoślady;Mean;fotoradar;FALSE;46
Cielcza;3;noc;Jednoślady;Mean;fotoradar;FALSE;81
Czerwińsk nad Wisłą;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Domaradz;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Egiertowo;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Gniechowice;3;noc;Jednoślady;Mean;fotoradar;FALSE;31
Jedlińsk;3;noc;Jednoślady;Mean;fotoradar;FALSE;72
Kleczanów;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Kozienice;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Kraczkowa;3;noc;Jednoślady;Mean;fotoradar;FALSE;70
Libidza;3;noc;Jednoślady;Mean;fotoradar;FALSE;38
Lubień;3;noc;Jednoślady;Mean;fotoradar;FALSE;64
Lubliniec;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Łąck;3;noc;Jednoślady;Mean;fotoradar;FALSE;46
Łuszczów Pierwszy;3;noc;Jednoślady;Mean;fotoradar;FALSE;40
Małkowo;3;noc;Jednoślady;Mean;fotoradar;FALSE;28
Mniów;3;noc;Jednoślady;Mean;fotoradar;FALSE;47
Mokrzeszów;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Nowa Wieś;3;noc;Jednoślady;Mean;fotoradar;FALSE;19
Nowy Targ;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Ojrzeń;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Opatów;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Ostrów Wielkopolski;3;noc;Jednoślady;Mean;fotoradar;FALSE;18
Ostrówek;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Ożarów;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Pawłowice;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Polichna;3;noc;Jednoślady;Mean;fotoradar;FALSE;33
Przasnysz;3;noc;Jednoślady;Mean;fotoradar;FALSE;59
Przerzeczyn Zdrój;3;noc;Jednoślady;Mean;fotoradar;FALSE;40
Przytoczno;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Samborowo;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Sławno;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Słupca;3;noc;Jednoślady;Mean;fotoradar;FALSE;69
Smolice;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Wilczowola;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Zbydniów;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Żarnowo Drugie;3;noc;Jednoślady;Mean;fotoradar;FALSE;0
Żukowo;3;noc;Jednoślady;Mean;fotoradar;FALSE;15
Aleksandrów;3;noc;Osobowe;Mean;fotoradar;FALSE;67
Boćki;3;noc;Osobowe;Mean;fotoradar;FALSE;51
Bratian;3;noc;Osobowe;Mean;fotoradar;FALSE;60
Cielcza;3;noc;Osobowe;Mean;fotoradar;FALSE;69
Czerwińsk nad Wisłą;3;noc;Osobowe;Mean;fotoradar;FALSE;53
Domaradz;3;noc;Osobowe;Mean;fotoradar;FALSE;90
Egiertowo;3;noc;Osobowe;Mean;fotoradar;FALSE;61
Gniechowice;3;noc;Osobowe;Mean;fotoradar;FALSE;53
Jedlińsk;3;noc;Osobowe;Mean;fotoradar;FALSE;87
Kleczanów;3;noc;Osobowe;Mean;fotoradar;FALSE;71
Kozienice;3;noc;Osobowe;Mean;fotoradar;FALSE;45
Kraczkowa;3;noc;Osobowe;Mean;fotoradar;FALSE;78
Libidza;3;noc;Osobowe;Mean;fotoradar;FALSE;77
Lubień;3;noc;Osobowe;Mean;fotoradar;FALSE;65
Lubliniec;3;noc;Osobowe;Mean;fotoradar;FALSE;75
Łąck;3;noc;Osobowe;Mean;fotoradar;FALSE;52
Łuszczów Pierwszy;3;noc;Osobowe;Mean;fotoradar;FALSE;69
Małkowo;3;noc;Osobowe;Mean;fotoradar;FALSE;63
Mniów;3;noc;Osobowe;Mean;fotoradar;FALSE;58
Mokrzeszów;3;noc;Osobowe;Mean;fotoradar;FALSE;69
Nowa Wieś;3;noc;Osobowe;Mean;fotoradar;FALSE;52
Nowy Targ;3;noc;Osobowe;Mean;fotoradar;FALSE;59
Ojrzeń;3;noc;Osobowe;Mean;fotoradar;FALSE;64
Opatów;3;noc;Osobowe;Mean;fotoradar;FALSE;68
Ostrów Wielkopolski;3;noc;Osobowe;Mean;fotoradar;FALSE;55
Ostrówek;3;noc;Osobowe;Mean;fotoradar;FALSE;64
Ożarów;3;noc;Osobowe;Mean;fotoradar;FALSE;65
Pawłowice;3;noc;Osobowe;Mean;fotoradar;FALSE;76
Polichna;3;noc;Osobowe;Mean;fotoradar;FALSE;38
Przasnysz;3;noc;Osobowe;Mean;fotoradar;FALSE;60
Przerzeczyn Zdrój;3;noc;Osobowe;Mean;fotoradar;FALSE;63
Przytoczno;3;noc;Osobowe;Mean;fotoradar;FALSE;64
Samborowo;3;noc;Osobowe;Mean;fotoradar;FALSE;61
Sławno;3;noc;Osobowe;Mean;fotoradar;FALSE;69
Słupca;3;noc;Osobowe;Mean;fotoradar;FALSE;58
Smolice;3;noc;Osobowe;Mean;fotoradar;FALSE;60
Wilczowola;3;noc;Osobowe;Mean;fotoradar;FALSE;56
Zbydniów;3;noc;Osobowe;Mean;fotoradar;FALSE;63
Żarnowo Drugie;3;noc;Osobowe;Mean;fotoradar;FALSE;73
Żukowo;3;noc;Osobowe;Mean;fotoradar;FALSE;56
Aleksandrów;3;noc;Dostawcze;Mean;fotoradar;FALSE;68
Boćki;3;noc;Dostawcze;Mean;fotoradar;FALSE;52
Bratian;3;noc;Dostawcze;Mean;fotoradar;FALSE;64
Cielcza;3;noc;Dostawcze;Mean;fotoradar;FALSE;68
Czerwińsk nad Wisłą;3;noc;Dostawcze;Mean;fotoradar;FALSE;62
Domaradz;3;noc;Dostawcze;Mean;fotoradar;FALSE;85
Egiertowo;3;noc;Dostawcze;Mean;fotoradar;FALSE;56
Gniechowice;3;noc;Dostawcze;Mean;fotoradar;FALSE;52
Jedlińsk;3;noc;Dostawcze;Mean;fotoradar;FALSE;86
Kleczanów;3;noc;Dostawcze;Mean;fotoradar;FALSE;69
Kozienice;3;noc;Dostawcze;Mean;fotoradar;FALSE;50
Kraczkowa;3;noc;Dostawcze;Mean;fotoradar;FALSE;73
Libidza;3;noc;Dostawcze;Mean;fotoradar;FALSE;79
Lubień;3;noc;Dostawcze;Mean;fotoradar;FALSE;66
Lubliniec;3;noc;Dostawcze;Mean;fotoradar;FALSE;80
Łąck;3;noc;Dostawcze;Mean;fotoradar;FALSE;54
Łuszczów Pierwszy;3;noc;Dostawcze;Mean;fotoradar;FALSE;63
Małkowo;3;noc;Dostawcze;Mean;fotoradar;FALSE;63
Mniów;3;noc;Dostawcze;Mean;fotoradar;FALSE;57
Mokrzeszów;3;noc;Dostawcze;Mean;fotoradar;FALSE;66
Nowa Wieś;3;noc;Dostawcze;Mean;fotoradar;FALSE;54
Nowy Targ;3;noc;Dostawcze;Mean;fotoradar;FALSE;60
Ojrzeń;3;noc;Dostawcze;Mean;fotoradar;FALSE;59
Opatów;3;noc;Dostawcze;Mean;fotoradar;FALSE;71
Ostrów Wielkopolski;3;noc;Dostawcze;Mean;fotoradar;FALSE;55
Ostrówek;3;noc;Dostawcze;Mean;fotoradar;FALSE;63
Ożarów;3;noc;Dostawcze;Mean;fotoradar;FALSE;59
Pawłowice;3;noc;Dostawcze;Mean;fotoradar;FALSE;62
Polichna;3;noc;Dostawcze;Mean;fotoradar;FALSE;37
Przasnysz;3;noc;Dostawcze;Mean;fotoradar;FALSE;66
Przerzeczyn Zdrój;3;noc;Dostawcze;Mean;fotoradar;FALSE;67
Przytoczno;3;noc;Dostawcze;Mean;fotoradar;FALSE;62
Samborowo;3;noc;Dostawcze;Mean;fotoradar;FALSE;50
Sławno;3;noc;Dostawcze;Mean;fotoradar;FALSE;70
Słupca;3;noc;Dostawcze;Mean;fotoradar;FALSE;61
Smolice;3;noc;Dostawcze;Mean;fotoradar;FALSE;58
Wilczowola;3;noc;Dostawcze;Mean;fotoradar;FALSE;50
Zbydniów;3;noc;Dostawcze;Mean;fotoradar;FALSE;62
Żarnowo Drugie;3;noc;Dostawcze;Mean;fotoradar;FALSE;70
Żukowo;3;noc;Dostawcze;Mean;fotoradar;FALSE;56
Aleksandrów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;66
Boćki;3;noc;Ciężarowe;Mean;fotoradar;FALSE;55
Bratian;3;noc;Ciężarowe;Mean;fotoradar;FALSE;57
Cielcza;3;noc;Ciężarowe;Mean;fotoradar;FALSE;67
Czerwińsk nad Wisłą;3;noc;Ciężarowe;Mean;fotoradar;FALSE;56
Domaradz;3;noc;Ciężarowe;Mean;fotoradar;FALSE;78
Egiertowo;3;noc;Ciężarowe;Mean;fotoradar;FALSE;56
Gniechowice;3;noc;Ciężarowe;Mean;fotoradar;FALSE;54
Jedlińsk;3;noc;Ciężarowe;Mean;fotoradar;FALSE;77
Kleczanów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;66
Kozienice;3;noc;Ciężarowe;Mean;fotoradar;FALSE;49
Kraczkowa;3;noc;Ciężarowe;Mean;fotoradar;FALSE;76
Libidza;3;noc;Ciężarowe;Mean;fotoradar;FALSE;74
Lubień;3;noc;Ciężarowe;Mean;fotoradar;FALSE;61
Lubliniec;3;noc;Ciężarowe;Mean;fotoradar;FALSE;82
Łąck;3;noc;Ciężarowe;Mean;fotoradar;FALSE;52
Łuszczów Pierwszy;3;noc;Ciężarowe;Mean;fotoradar;FALSE;55
Małkowo;3;noc;Ciężarowe;Mean;fotoradar;FALSE;66
Mniów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;57
Mokrzeszów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;61
Nowa Wieś;3;noc;Ciężarowe;Mean;fotoradar;FALSE;51
Nowy Targ;3;noc;Ciężarowe;Mean;fotoradar;FALSE;60
Ojrzeń;3;noc;Ciężarowe;Mean;fotoradar;FALSE;59
Opatów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;68
Ostrów Wielkopolski;3;noc;Ciężarowe;Mean;fotoradar;FALSE;55
Ostrówek;3;noc;Ciężarowe;Mean;fotoradar;FALSE;63
Ożarów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;58
Pawłowice;3;noc;Ciężarowe;Mean;fotoradar;FALSE;59
Polichna;3;noc;Ciężarowe;Mean;fotoradar;FALSE;35
Przasnysz;3;noc;Ciężarowe;Mean;fotoradar;FALSE;56
Przerzeczyn Zdrój;3;noc;Ciężarowe;Mean;fotoradar;FALSE;61
Przytoczno;3;noc;Ciężarowe;Mean;fotoradar;FALSE;67
Samborowo;3;noc;Ciężarowe;Mean;fotoradar;FALSE;56
Sławno;3;noc;Ciężarowe;Mean;fotoradar;FALSE;71
Słupca;3;noc;Ciężarowe;Mean;fotoradar;FALSE;58
Smolice;3;noc;Ciężarowe;Mean;fotoradar;FALSE;66
Wilczowola;3;noc;Ciężarowe;Mean;fotoradar;FALSE;56
Zbydniów;3;noc;Ciężarowe;Mean;fotoradar;FALSE;61
Żarnowo Drugie;3;noc;Ciężarowe;Mean;fotoradar;FALSE;78
Żukowo;3;noc;Ciężarowe;Mean;fotoradar;FALSE;61
Aleksandrów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;67
Boćki;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;51
Bratian;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;58
Cielcza;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;69
Czerwińsk nad Wisłą;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Domaradz;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;76
Egiertowo;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Gniechowice;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;50
Jedlińsk;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;74
Kleczanów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;66
Kozienice;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;51
Kraczkowa;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;70
Libidza;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;75
Lubień;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;57
Lubliniec;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;79
Łąck;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;48
Łuszczów Pierwszy;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;60
Małkowo;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Mniów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;57
Mokrzeszów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;58
Nowa Wieś;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;56
Nowy Targ;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Ojrzeń;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Opatów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;64
Ostrów Wielkopolski;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;53
Ostrówek;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;60
Ożarów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;58
Pawłowice;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;72
Polichna;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;32
Przasnysz;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;58
Przerzeczyn Zdrój;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;58
Przytoczno;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;56
Samborowo;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;54
Sławno;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;67
Słupca;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;55
Smolice;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;63
Wilczowola;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;53
Zbydniów;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;59
Żarnowo Drugie;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;72
Żukowo;3;noc;Ciężarowe z przyczepą i autobusy;Mean;fotoradar;FALSE;51
Aleksandrów;1;noc;Jednoślady;Max;fotoradar;TRUE;78
Boćki;1;noc;Jednoślady;Max;fotoradar;TRUE;0
Bratian;1;noc;Jednoślady;Max;fotoradar;TRUE;47
Cielcza;1;noc;Jednoślady;Max;fotoradar;TRUE;56
Czerwińsk nad Wisłą;1;noc;Jednoślady;Max;fotoradar;TRUE;16
Domaradz;1;noc;Jednoślady;Max;fotoradar;TRUE;67
Egiertowo;1;noc;Jednoślady;Max;fotoradar;TRUE;55
Gniechowice;1;noc;Jednoślady;Max;fotoradar;TRUE;0
Jedlińsk;1;noc;Jednoślady;Max;fotoradar;TRUE;0
